REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
2,4,6,100,100,10,Flat,Exp,Bin,1.0,1.0,1.0,4.060333420472901
2,4,6,100,100,10,Flat,Exp,BBin,0.7334391035086322,0.8569555979440221,0.8292576693498541,3.9227624489285158
2,4,6,100,100,10,GP0,Exp,Bin,1.0,1.0,1.0,4.030669332481986
2,4,6,100,100,10,GP0,Exp,BBin,0.7019759351269025,0.8470275489937746,0.8119525279159215,3.8524800181642256
2,4,6,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.045701561783068
2,4,6,100,100,10,GP0,ExpQ,BBin,0.7334391035086322,0.8569555979440221,0.8292576693498541,3.9044950193661743
2,4,6,100,100,20,Flat,Exp,Bin,1.0,1.0,1.0,5.864401050190946
2,4,6,100,100,20,Flat,Exp,BBin,1.0,1.0,1.0,5.849230560991045
2,4,6,100,100,20,GP0,Exp,Bin,1.0,1.0,1.0,5.847809425910401
2,4,6,100,100,20,GP0,Exp,BBin,1.0,1.0,1.0,5.845671376052229
2,4,6,100,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.831281904724653
2,4,6,100,100,20,GP0,ExpQ,BBin,1.0,1.0,1.0,5.911505784694237
2,4,12,25,1,1,Flat,Exp,Bin,0.337585868498528,0.5452436574016041,0.5861441313837628,0.9243262957986886
2,4,12,25,1,1,Flat,Exp,BBin,0.0,-5.018789874326856e-16,0.4760952285695233,0.8255309245369096
2,4,12,25,1,1,GP0,Exp,Bin,0.488691700032464,0.6497991751948644,0.639529712184237,0.9169661621315158
2,4,12,25,1,1,GP0,Exp,BBin,0.2556390977443609,0.4933209039452681,0.5830951894845301,0.8856971526261675
2,4,12,25,1,1,GP0,ExpQ,Bin,0.41216428048907927,0.5550316107463639,0.5923828417439693,0.9091560372957783
2,4,12,25,1,1,GP0,ExpQ,BBin,0.2556390977443609,0.4933209039452681,0.5830951894845301,0.9046759664227834
2,4,12,25,1,10,Flat,Exp,Bin,1.0,1.0,1.0,3.500888762366641
2,4,12,25,1,10,Flat,Exp,BBin,0.8059089928833297,0.8770043473833216,0.8689660757568884,3.4380753763393477
2,4,12,25,1,10,GP0,Exp,Bin,1.0,1.0,1.0,3.4989672500516416
2,4,12,25,1,10,GP0,Exp,BBin,1.0,1.0,1.0,3.4334073556953477
2,4,12,25,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.45930090857545
2,4,12,25,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.4006640318814574
2,4,12,25,1,20,Flat,Exp,Bin,0.31936553030303033,0.5425692351946311,0.6178352774870717,4.543286735674564
2,4,12,25,1,20,Flat,Exp,BBin,0.31936553030303033,0.5425692351946311,0.6178352774870717,4.50886681379285
2,4,12,25,1,20,GP0,Exp,Bin,0.31936553030303033,0.5425692351946311,0.6178352774870717,4.605569466326508
2,4,12,25,1,20,GP0,Exp,BBin,0.6481076008758211,0.7452043482288772,0.7651273926407437,4.60058772989503
2,4,12,25,1,20,GP0,ExpQ,Bin,0.31936553030303033,0.5425692351946311,0.6178352774870717,4.542186493286695
2,4,12,25,1,20,GP0,ExpQ,BBin,0.31936553030303033,0.5425692351946311,0.6178352774870717,4.580239540822833
2,4,12,25,10,1,Flat,Exp,Bin,0.8687376941588274,0.8825480208926392,0.9064470979949214,1.1853407402131442
2,4,12,25,10,1,Flat,Exp,BBin,0.2779783393501805,0.47053774567105217,0.6382847385042254,1.1035501491734159
2,4,12,25,10,1,GP0,Exp,Bin,0.8687376941588274,0.8825480208926391,0.9064470979949214,1.1251537306277548
2,4,12,25,10,1,GP0,Exp,BBin,0.696540562411491,0.7400578721747699,0.7972535403164853,1.0838854070783401
2,4,12,25,10,1,GP0,ExpQ,Bin,0.696540562411491,0.7400578721747698,0.7972535403164853,1.0569444471490523
2,4,12,25,10,1,GP0,ExpQ,BBin,0.696540562411491,0.7400578721747699,0.7972535403164853,1.0589206453604003
2,4,12,25,10,10,Flat,Exp,Bin,0.9293119698397738,0.9175390327800702,0.9519716382329886,2.94035297047093
2,4,12,25,10,10,Flat,Exp,BBin,0.44217181108218667,0.6866026123045076,0.7010887416930995,2.8311098156904864
2,4,12,25,10,10,GP0,Exp,Bin,1.0,1.0,1.0,2.983699262328054
2,4,12,25,10,10,GP0,Exp,BBin,0.44217181108218667,0.6866026123045076,0.7010887416930995,2.793350686673601
2,4,12,25,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,2.948930379038207
2,4,12,25,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,2.8754554621345676
2,4,12,25,10,20,Flat,Exp,Bin,0.6389167502507522,0.8115462103371827,0.7702079842374077,4.899761182783279
2,4,12,25,10,20,Flat,Exp,BBin,0.6389167502507522,0.811546210337183,0.7702079842374077,4.875872346748417
2,4,12,25,10,20,GP0,Exp,Bin,1.0,1.0,1.0,5.022960862499222
2,4,12,25,10,20,GP0,Exp,BBin,0.6389167502507522,0.8115462103371829,0.7702079842374077,4.907337421669333
2,4,12,25,10,20,GP0,ExpQ,Bin,1.0,0.9999999999999998,1.0,5.113476423461112
2,4,12,25,10,20,GP0,ExpQ,BBin,0.6389167502507522,0.8115462103371829,0.7702079842374077,4.906493193775684
2,4,12,25,100,1,Flat,Exp,Bin,0.7208292405521378,0.8438880837293987,0.8183671368293095,1.4122101342210636
2,4,12,25,100,1,Flat,Exp,BBin,0.0,-1.5948842690650285e-15,0.49328828623162474,1.2298986171819917
2,4,12,25,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.4219014817232705
2,4,12,25,100,1,GP0,Exp,BBin,0.5167438061530084,0.6580777394301033,0.7120003121097942,1.2992440446289344
2,4,12,25,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.4131660794543064
2,4,12,25,100,1,GP0,ExpQ,BBin,0.0,-1.5948842690650285e-15,0.49328828623162474,1.1504496915482172
2,4,12,25,100,10,Flat,Exp,Bin,1.0,1.0,1.0,2.802359560839384
2,4,12,25,100,10,Flat,Exp,BBin,0.5624889517412055,0.7512695971738773,0.7521897856819185,2.593988193641245
2,4,12,25,100,10,GP0,Exp,Bin,1.0,1.0,1.0,2.769083926603806
2,4,12,25,100,10,GP0,Exp,BBin,1.0,1.0,1.0,2.7600155764210452
2,4,12,25,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,2.79357742002018
2,4,12,25,100,10,GP0,ExpQ,BBin,1.0,1.0,1.0,2.765273204790533
2,4,12,25,100,20,Flat,Exp,Bin,1.0,1.0,1.0,4.972745617261833
2,4,12,25,100,20,Flat,Exp,BBin,0.40304826418289585,0.6032771002606218,0.6533217188282378,4.551552579499363
2,4,12,25,100,20,GP0,Exp,Bin,1.0,1.0,1.0,5.083176185531662
2,4,12,25,100,20,GP0,Exp,BBin,0.7709923664122137,0.8644075154746282,0.8451542547285166,4.7840735039711335
2,4,12,25,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.308651238698012
2,4,12,25,100,20,GP0,ExpQ,BBin,0.3994778067885118,0.527273269101564,0.6411556644689229,4.192976480192509
2,4,12,50,1,1,Flat,Exp,Bin,0.44047395147639645,0.6055170715124756,0.6641046107791978,1.7057927998582232
2,4,12,50,1,1,Flat,Exp,BBin,0.5090951950654147,0.6599500123730078,0.7203248742951349,1.685493311918881
2,4,12,50,1,1,GP0,Exp,Bin,0.8013892421159715,0.7917369909159423,0.8636660169786774,1.682820578012761
2,4,12,50,1,1,GP0,Exp,BBin,0.5090951950654147,0.6599500123730078,0.7203248742951349,1.685397832227718
2,4,12,50,1,1,GP0,ExpQ,Bin,0.8013892421159715,0.7917369909159423,0.8636660169786774,1.7169906466235603
2,4,12,50,1,1,GP0,ExpQ,BBin,0.5090951950654147,0.6599500123730078,0.7203248742951349,1.6931415570851491
2,4,12,50,1,10,Flat,Exp,Bin,0.5959273878767222,0.7954985162311254,0.7618527288259722,4.3015910816481115
2,4,12,50,1,10,Flat,Exp,BBin,0.49619805160686,0.651605457098902,0.7152315991130423,4.287663662655236
2,4,12,50,1,10,GP0,Exp,Bin,1.0,1.0,1.0,4.54152463167064
2,4,12,50,1,10,GP0,Exp,BBin,0.8440220725510267,0.8575803254939065,0.888008635372498,4.452076158795085
2,4,12,50,1,10,GP0,ExpQ,Bin,0.9336389552875533,0.917968367960803,0.9515326270223115,4.4868935303088255
2,4,12,50,1,10,GP0,ExpQ,BBin,0.8529225392039808,0.8618807440554396,0.8936319337750205,4.422994391655197
2,4,12,50,1,20,Flat,Exp,Bin,0.7314387367128727,0.857398209523985,0.8239533254795488,2.674023646291784
2,4,12,50,1,20,Flat,Exp,BBin,0.2931071891864443,0.5383754166444948,0.6098026701174832,2.5323749744437913
2,4,12,50,1,20,GP0,Exp,Bin,1.0,1.0,1.0,2.6719016523726573
2,4,12,50,1,20,GP0,Exp,BBin,1.0,1.0,1.0,2.6781166953904916
2,4,12,50,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,2.6740991461485777
2,4,12,50,1,20,GP0,ExpQ,BBin,0.7749801002809772,0.8438074523129794,0.8379113042445168,2.6718522629403334
2,4,12,50,10,1,Flat,Exp,Bin,0.5183788878416589,0.6672299465610476,0.7164728420068226,1.0736267361030223
2,4,12,50,10,1,Flat,Exp,BBin,0.5183788878416589,0.6672299465610477,0.7164728420068226,1.0700200550255152
2,4,12,50,10,1,GP0,Exp,Bin,0.5255355151328693,0.6537481533150026,0.7146277815489797,1.0789555938114972
2,4,12,50,10,1,GP0,Exp,BBin,0.5183788878416589,0.6672299465610476,0.7164728420068226,1.0612351618779934
2,4,12,50,10,1,GP0,ExpQ,Bin,0.5183788878416589,0.6672299465610477,0.7164728420068226,1.0431337123264064
2,4,12,50,10,1,GP0,ExpQ,BBin,0.5183788878416589,0.6672299465610476,0.7164728420068226,1.0593344790368293
2,4,12,50,10,10,Flat,Exp,Bin,0.662980285215877,0.8337435119551034,0.7848781786202631,3.792062818645936
2,4,12,50,10,10,Flat,Exp,BBin,0.48688619667482924,0.6564828864880433,0.6953011639636968,3.6634999576734657
2,4,12,50,10,10,GP0,Exp,Bin,1.0,1.0,1.0,4.091745168397769
2,4,12,50,10,10,GP0,Exp,BBin,1.0,1.0000000000000002,1.0,4.03939712207037
2,4,12,50,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.091115948360431
2,4,12,50,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,4.073989088324888
2,4,12,50,10,20,Flat,Exp,Bin,0.6893429054910802,0.8440021437311939,0.7993432753031884,4.076717613413639
2,4,12,50,10,20,Flat,Exp,BBin,0.7231534144412219,0.8549134602590078,0.8183671368293095,4.277696574980811
2,4,12,50,10,20,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,4.423038617315654
2,4,12,50,10,20,GP0,Exp,BBin,1.0,1.0000000000000002,1.0,4.357121131192121
2,4,12,50,10,20,GP0,ExpQ,Bin,1.0,1.0000000000000002,1.0,4.475950294337123
2,4,12,50,10,20,GP0,ExpQ,BBin,1.0,1.0000000000000002,1.0,4.342120457225356
2,4,12,50,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.1647448127473559
2,4,12,50,100,1,Flat,Exp,BBin,0.4038335874537137,0.6106739348659975,0.6644009116704849,1.0660603578077195
2,4,12,50,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.1431366394412321
2,4,12,50,100,1,GP0,Exp,BBin,0.40519857500989576,0.5346575539217803,0.643972300355066,0.9959452228408342
2,4,12,50,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.139810552535864
2,4,12,50,100,1,GP0,ExpQ,BBin,0.46176522196876646,0.5949090296664427,0.6622196487533856,0.9853265443199649
2,4,12,50,100,10,Flat,Exp,Bin,1.0,1.0,1.0,4.365158360350622
2,4,12,50,100,10,Flat,Exp,BBin,1.0,1.0,1.0,4.348459285720918
2,4,12,50,100,10,GP0,Exp,Bin,1.0,1.0,1.0,4.34575339190995
2,4,12,50,100,10,GP0,Exp,BBin,1.0,1.0,1.0,4.323408056780204
2,4,12,50,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.342517833112396
2,4,12,50,100,10,GP0,ExpQ,BBin,1.0,1.0,1.0,4.287518924957051
2,4,12,50,100,20,Flat,Exp,Bin,1.0,1.0,1.0,4.807139417302475
2,4,12,50,100,20,Flat,Exp,BBin,0.7017179961221085,0.8455245339430819,0.8104194352413749,4.699518422879113
2,4,12,50,100,20,GP0,Exp,Bin,1.0,1.0,1.0,4.796851067638359
2,4,12,50,100,20,GP0,Exp,BBin,1.0,1.0,1.0,4.762950803860254
2,4,12,50,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.791154713313125
2,4,12,50,100,20,GP0,ExpQ,BBin,0.4907283541542324,0.6663102190584191,0.6904211676347005,4.28720719328386
2,4,12,100,1,1,Flat,Exp,Bin,1.0,1.0,1.0,2.036679579175984
2,4,12,100,1,1,Flat,Exp,BBin,1.0,1.0,1.0,2.0359409084775493
2,4,12,100,1,1,GP0,Exp,Bin,1.0,1.0,1.0,2.015992573454826
2,4,12,100,1,1,GP0,Exp,BBin,1.0,1.0,1.0,2.0111240630611524
2,4,12,100,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,2.024324795851673
2,4,12,100,1,1,GP0,ExpQ,BBin,1.0,1.0,1.0,2.006519219699839
2,4,12,100,1,10,Flat,Exp,Bin,1.0,1.0,1.0,3.646597571563081
2,4,12,100,1,10,Flat,Exp,BBin,0.7182612793669928,0.8566232963560054,0.8168361511569737,3.558856276764655
2,4,12,100,1,10,GP0,Exp,Bin,1.0,1.0,1.0,3.636991610677065
2,4,12,100,1,10,GP0,Exp,BBin,1.0,1.0,1.0,3.6291325376589123
2,4,12,100,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.6427728858971515
2,4,12,100,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.6517852352509212
2,4,12,100,1,20,Flat,Exp,Bin,0.9638673487286051,0.9707967770979208,0.9734327498225749,2.704392580271113
2,4,12,100,1,20,Flat,Exp,BBin,0.6543416170612266,0.8288124278501768,0.7879538249502378,2.651448498709517
2,4,12,100,1,20,GP0,Exp,Bin,1.0,1.0,1.0,2.6811167123276434
2,4,12,100,1,20,GP0,Exp,BBin,1.0,1.0000000000000002,1.0,2.661119724926634
2,4,12,100,1,20,GP0,ExpQ,Bin,1.0,1.0000000000000002,1.0,2.6830335275836013
2,4,12,100,1,20,GP0,ExpQ,BBin,0.970335042121822,0.9666271602662159,0.9781687155820541,2.6899699662110206
2,4,12,100,10,1,Flat,Exp,Bin,0.6957772570764992,0.7428441695660016,0.7776815760346977,1.1367736298764022
2,4,12,100,10,1,Flat,Exp,BBin,0.22601161087602462,0.47922630668754373,0.5913501102192765,1.0815300257849074
2,4,12,100,10,1,GP0,Exp,Bin,0.7503712095428019,0.7785209111108828,0.8160430111589139,1.1209734536799767
2,4,12,100,10,1,GP0,Exp,BBin,0.5649889046713091,0.6754382629502484,0.7101484540810177,1.107131252042463
2,4,12,100,10,1,GP0,ExpQ,Bin,0.7691113278805293,0.7702369775794355,0.8283672572975003,1.103656834183796
2,4,12,100,10,1,GP0,ExpQ,BBin,0.5718432605174224,0.6820186195003772,0.7156037996054511,1.1023406049845708
2,4,12,100,10,10,Flat,Exp,Bin,1.0,1.0,1.0,3.8073539434754626
2,4,12,100,10,10,Flat,Exp,BBin,0.6827339763253168,0.8430695521164558,0.7983176683069251,3.687182155613149
2,4,12,100,10,10,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,3.7525983753211443
2,4,12,100,10,10,GP0,Exp,BBin,1.0,1.0,1.0,3.7371525527708944
2,4,12,100,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.76609684411809
2,4,12,100,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.7599984776153224
2,4,12,100,10,20,Flat,Exp,Bin,1.0,1.0000000000000002,1.0,6.009405632703074
2,4,12,100,10,20,Flat,Exp,BBin,0.7060662252835376,0.8514923914799821,0.812030353069072,5.791131928815058
2,4,12,100,10,20,GP0,Exp,Bin,1.0,1.0,1.0,6.094053831937006
2,4,12,100,10,20,GP0,Exp,BBin,1.0,1.0,1.0,6.064425091573553
2,4,12,100,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.075342198342414
2,4,12,100,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,6.077775688895707
2,4,12,100,100,1,Flat,Exp,Bin,0.9710862382837823,0.9677897481840817,0.9781810671852078,1.2882565852859904
2,4,12,100,100,1,Flat,Exp,BBin,0.3304420786522976,0.5718548845599247,0.6280696973389555,1.1865173141424226
2,4,12,100,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.297394109448203
2,4,12,100,100,1,GP0,Exp,BBin,0.3304420786522976,0.5718548845599247,0.6280696973389555,1.1804665039630604
2,4,12,100,100,1,GP0,ExpQ,Bin,0.9710862382837823,0.9677897481840814,0.9781810671852078,1.2792283358825696
2,4,12,100,100,1,GP0,ExpQ,BBin,0.3304420786522976,0.5718548845599247,0.6280696973389555,1.170093193077295
2,4,12,100,100,10,Flat,Exp,Bin,1.0,1.0,1.0,4.052885870197166
2,4,12,100,100,10,Flat,Exp,BBin,0.6491425901911352,0.8303889902551009,0.7817882902554628,3.89811480607605
2,4,12,100,100,10,GP0,Exp,Bin,1.0,1.0,1.0,4.085756942979444
2,4,12,100,100,10,GP0,Exp,BBin,0.6491425901911352,0.8303889902551009,0.7817882902554628,3.916080845597584
2,4,12,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.110822655786879
2,4,12,100,100,10,GP0,ExpQ,BBin,0.6491425901911352,0.8303889902551009,0.7817882902554628,3.9476154603832976
2,4,12,100,100,20,Flat,Exp,Bin,1.0,1.0,1.0,6.3983161103337665
2,4,12,100,100,20,Flat,Exp,BBin,0.7527467302340031,0.867566610062656,0.8374491505991113,6.385959993002799
2,4,12,100,100,20,GP0,Exp,Bin,1.0,1.0,1.0,6.388897655417035
2,4,12,100,100,20,GP0,Exp,BBin,0.6714958042084785,0.839277890534633,0.7921116742097175,5.928556945591637
2,4,12,100,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.362426437841839
2,4,12,100,100,20,GP0,ExpQ,BBin,0.4960411910428912,0.6623456700651773,0.7036574592451488,5.822847425436618
2,8,3,25,1,1,Flat,Exp,Bin,0.0,-6.135687396748086e-16,0.3511884584284246,0.6315101280940643
2,8,3,25,1,1,Flat,Exp,BBin,0.0,-6.135687396748086e-16,0.3511884584284246,0.6147255934252461
2,8,3,25,1,1,GP0,Exp,Bin,0.0,-6.135687396748086e-16,0.3511884584284246,0.5993915549791993
2,8,3,25,1,1,GP0,Exp,BBin,0.0,-6.135687396748086e-16,0.3511884584284246,0.5748637462332284
2,8,3,25,1,1,GP0,ExpQ,Bin,-0.01665850073493385,-0.0260155516672442,0.31666099733107167,0.6092197324406509
2,8,3,25,1,1,GP0,ExpQ,BBin,0.0,-6.135687396748086e-16,0.3511884584284246,0.5712836445844381
2,8,3,25,1,10,Flat,Exp,Bin,0.5801847187237615,0.724376498168779,0.6816212031674665,2.6646101107125006
2,8,3,25,1,10,Flat,Exp,BBin,0.29309407286568784,0.5091300854016748,0.5363499164507368,2.4866333863892063
2,8,3,25,1,10,GP0,Exp,Bin,0.5801847187237615,0.724376498168779,0.6816212031674665,2.6291018216322257
2,8,3,25,1,10,GP0,Exp,BBin,0.29309407286568784,0.5091300854016748,0.5363499164507368,2.46375849349816
2,8,3,25,1,10,GP0,ExpQ,Bin,0.4314143567874911,0.6111511626139267,0.5923057020691221,2.4927941432324148
2,8,3,25,1,10,GP0,ExpQ,BBin,0.29309407286568784,0.5091300854016748,0.5363499164507368,2.4970241868710663
2,8,3,25,1,20,Flat,Exp,Bin,0.595540008745081,0.7160232032753048,0.7022468831767834,4.792204711856558
2,8,3,25,1,20,Flat,Exp,BBin,0.1797432239657632,0.3721689200111517,0.454858826147342,4.366111858399443
2,8,3,25,1,20,GP0,Exp,Bin,0.7252747252747253,0.8039335243905925,0.7878385971583354,4.980458451272859
2,8,3,25,1,20,GP0,Exp,BBin,0.1797432239657632,0.3721689200111517,0.454858826147342,4.352915593968639
2,8,3,25,1,20,GP0,ExpQ,Bin,0.7252747252747253,0.8039335243905923,0.7878385971583354,5.03776227437811
2,8,3,25,1,20,GP0,ExpQ,BBin,0.1797432239657632,0.3721689200111517,0.454858826147342,4.380426732509864
2,8,3,25,10,1,Flat,Exp,Bin,0.08707865168539326,0.19714130044093822,0.2994447585743575,1.251105058064415
2,8,3,25,10,1,Flat,Exp,BBin,0.0,-2.5247558619055664e-16,0.33166247903553997,1.0906563326018945
2,8,3,25,10,1,GP0,Exp,Bin,-0.007544173118920008,0.013657159347560564,0.27242313756550224,1.1448027335718662
2,8,3,25,10,1,GP0,Exp,BBin,0.0,-2.5247558619055664e-16,0.33166247903553997,1.071836108063566
2,8,3,25,10,1,GP0,ExpQ,Bin,-0.014361755548860097,-0.02308216579399315,0.2624072978869882,1.1292100856769096
2,8,3,25,10,1,GP0,ExpQ,BBin,0.0,-2.5247558619055664e-16,0.33166247903553997,1.0479656867696023
2,8,3,25,10,10,Flat,Exp,Bin,0.4449874336777436,0.5927587330146149,0.5730922466510651,3.2816192264495747
2,8,3,25,10,10,Flat,Exp,BBin,0.13523131672597866,0.3188455295039684,0.43588989435406733,3.387630098287899
2,8,3,25,10,10,GP0,Exp,Bin,0.44568580268133384,0.5385160526992586,0.5347878213859036,3.3286958462611715
2,8,3,25,10,10,GP0,Exp,BBin,0.13523131672597866,0.3188455295039684,0.43588989435406733,3.3261900150995105
2,8,3,25,10,10,GP0,ExpQ,Bin,0.5568685376661743,0.6976304574866865,0.6592317241800592,3.39372764289205
2,8,3,25,10,10,GP0,ExpQ,BBin,0.13523131672597866,0.3188455295039684,0.43588989435406733,3.38529410456261
2,8,3,25,10,20,Flat,Exp,Bin,0.803564932702801,0.8943042084672644,0.8503392987960294,4.41980421715906
2,8,3,25,10,20,Flat,Exp,BBin,0.03179435142905461,0.10101513425734646,0.41266191376532896,3.7543269340839838
2,8,3,25,10,20,GP0,Exp,Bin,0.653823963074556,0.7984775491375158,0.7525058539579369,4.426894057785822
2,8,3,25,10,20,GP0,Exp,BBin,0.03179435142905461,0.10101513425734646,0.41266191376532896,3.72976640885755
2,8,3,25,10,20,GP0,ExpQ,Bin,0.653823963074556,0.7984775491375161,0.7525058539579369,4.367854271019658
2,8,3,25,10,20,GP0,ExpQ,BBin,0.03179435142905461,0.10101513425734646,0.41266191376532896,3.6878776414109726
2,8,3,25,100,1,Flat,Exp,Bin,0.15806017063313876,0.3269424162485747,0.4029332604231281,1.101095921845828
2,8,3,25,100,1,Flat,Exp,BBin,0.029309344167150322,0.07979965244523038,0.34999598262197035,0.8734613689790764
2,8,3,25,100,1,GP0,Exp,Bin,0.1986514522821577,0.3623081006698489,0.41319002325341697,1.1106853344089993
2,8,3,25,100,1,GP0,Exp,BBin,0.0,-9.61765680464274e-16,0.3415650255319866,0.8029032822621419
2,8,3,25,100,1,GP0,ExpQ,Bin,0.07182835820895521,0.2181687656036866,0.3867462340768809,0.979941075547107
2,8,3,25,100,1,GP0,ExpQ,BBin,0.0,-9.61765680464274e-16,0.3415650255319866,0.780202191749306
2,8,3,25,100,10,Flat,Exp,Bin,0.8526832690284111,0.870564826048484,0.8859490168047812,2.780822646592893
2,8,3,25,100,10,Flat,Exp,BBin,0.03663383445654054,0.11605529222436448,0.43821111978959,2.4333659331895343
2,8,3,25,100,10,GP0,Exp,Bin,0.8526832690284111,0.870564826048484,0.8859490168047812,2.7424759789316244
2,8,3,25,100,10,GP0,Exp,BBin,0.0,-1.2986388849438437e-15,0.42031734043061636,2.440395301943108
2,8,3,25,100,10,GP0,ExpQ,Bin,0.8526832690284111,0.8705648260484841,0.8859490168047812,2.7759938172102037
2,8,3,25,100,10,GP0,ExpQ,BBin,0.0,-1.2986388849438437e-15,0.42031734043061636,2.4394428901486247
2,8,3,25,100,20,Flat,Exp,Bin,0.7195070123246919,0.7665380167961051,0.7758644224125771,5.467670031317104
2,8,3,25,100,20,Flat,Exp,BBin,0.43406237104285794,0.6125783040452458,0.6052574936862545,5.323779380181523
2,8,3,25,100,20,GP0,Exp,Bin,0.7949699289229086,0.8176886029784444,0.8305132462834366,5.479143093205459
2,8,3,25,100,20,GP0,Exp,BBin,0.0,-3.548808485310449e-16,0.3511884584284246,4.804819556400848
2,8,3,25,100,20,GP0,ExpQ,Bin,0.7949699289229086,0.8176886029784443,0.8305132462834366,5.464252777026931
2,8,3,25,100,20,GP0,ExpQ,BBin,0.0,-3.548808485310449e-16,0.3511884584284246,4.773471004012874
2,8,3,50,1,1,Flat,Exp,Bin,0.178366133142263,0.37576239613685347,0.4257448929083872,1.1809946600114272
2,8,3,50,1,1,Flat,Exp,BBin,0.1256265606639248,0.31634883704820826,0.4073918207847718,1.1206344245558733
2,8,3,50,1,1,GP0,Exp,Bin,0.178366133142263,0.3757623961368534,0.4257448929083872,1.154791718025668
2,8,3,50,1,1,GP0,Exp,BBin,0.1256265606639248,0.31634883704820826,0.4073918207847718,1.1253472372610134
2,8,3,50,1,1,GP0,ExpQ,Bin,0.14849822732740642,0.3522876056151013,0.36206017967466314,1.2107805851405706
2,8,3,50,1,1,GP0,ExpQ,BBin,0.1256265606639248,0.31634883704820826,0.4073918207847718,1.118190829738094
2,8,3,50,1,10,Flat,Exp,Bin,0.5059928733398121,0.6902140905342616,0.6205222773677866,3.648673279143384
2,8,3,50,1,10,Flat,Exp,BBin,0.30360053341235743,0.5985774081039106,0.5223463365795692,3.5877847402892313
2,8,3,50,1,10,GP0,Exp,Bin,0.5764576457645764,0.742887758432781,0.6790999568563639,3.596948891576895
2,8,3,50,1,10,GP0,Exp,BBin,0.30360053341235743,0.5985774081039106,0.5223463365795692,3.541830634202536
2,8,3,50,1,10,GP0,ExpQ,Bin,0.5764576457645764,0.7428877584327809,0.6790999568563639,3.606477162524047
2,8,3,50,1,10,GP0,ExpQ,BBin,0.16718687929175416,0.4536755823105847,0.44751813322370826,3.4016557679016457
2,8,3,50,1,20,Flat,Exp,Bin,0.35379991412623446,0.6082289705424787,0.563436169819011,5.470166318319601
2,8,3,50,1,20,Flat,Exp,BBin,0.35379991412623446,0.6082289705424787,0.563436169819011,5.434273006118195
2,8,3,50,1,20,GP0,Exp,Bin,0.343785725951331,0.6052603213506362,0.5381631399653746,5.47679025443718
2,8,3,50,1,20,GP0,Exp,BBin,0.35379991412623446,0.6082289705424787,0.563436169819011,5.4326585591869545
2,8,3,50,1,20,GP0,ExpQ,Bin,0.343785725951331,0.6052603213506362,0.5381631399653746,5.436138159602675
2,8,3,50,1,20,GP0,ExpQ,BBin,0.3593633986506118,0.6193311305972995,0.5554700788944518,5.415472796877908
2,8,3,50,10,1,Flat,Exp,Bin,0.45388608267205255,0.6322082368774036,0.6001567961350386,1.6882409898290185
2,8,3,50,10,1,Flat,Exp,BBin,0.0,1.1051295873831651e-16,0.35225222874108436,1.45061284476007
2,8,3,50,10,1,GP0,Exp,Bin,0.6253064889318645,0.6888999314149239,0.6992643192922788,1.6779772588652917
2,8,3,50,10,1,GP0,Exp,BBin,0.0,1.1051295873831651e-16,0.35225222874108436,1.4167805593257738
2,8,3,50,10,1,GP0,ExpQ,Bin,0.45388608267205255,0.6322082368774036,0.6001567961350386,1.658346153522733
2,8,3,50,10,1,GP0,ExpQ,BBin,0.0,1.1051295873831651e-16,0.35225222874108436,1.4167625047151335
2,8,3,50,10,10,Flat,Exp,Bin,0.7955244901152784,0.9222502650551052,0.8380486748365806,3.6768966309427396
