REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
1,8,3,25,10,20,Flat,Exp,BBin,0.14285714285714285,0.31919275174882245,0.4472135954999579,3.6146195899604088
1,8,3,25,10,20,GP0,Exp,Bin,0.918625678119349,0.9364972530263024,0.9325048082403138,4.245387162890703
1,8,3,25,10,20,GP0,Exp,BBin,0.0,-8.479256877406274e-16,0.3651483716701107,3.642355047895956
1,8,3,25,10,20,GP0,Mat32,Bin,0.918625678119349,0.9364972530263024,0.9325048082403138,4.249929034880122
1,8,3,25,10,20,GP0,Mat32,BBin,0.0,-8.479256877406274e-16,0.3651483716701107,3.6427619127598283
1,8,3,25,10,20,GP0,Mat52,Bin,0.918625678119349,0.9364972530263025,0.9325048082403138,4.241564398428321
1,8,3,25,10,20,GP0,Mat52,BBin,0.0,-8.479256877406274e-16,0.3651483716701107,3.642702342602105
1,8,3,25,10,20,GP0,ExpQ,Bin,0.918625678119349,0.9364972530263023,0.9325048082403138,4.2528357295895445
1,8,3,25,10,20,GP0,ExpQ,BBin,0.0,-8.479256877406274e-16,0.3651483716701107,3.6468748543493854
1,8,3,25,100,1,Flat,Exp,Bin,1.0,1.0000000000000004,1.0,1.0849837264730229
1,8,3,25,100,1,Flat,Exp,BBin,0.0,-1.1540826798524234e-15,0.3415650255319866,0.8887648687293737
1,8,3,25,100,1,GP0,Exp,Bin,1.0,1.0000000000000004,1.0,1.0886131728297248
1,8,3,25,100,1,GP0,Exp,BBin,0.16601866251944014,0.42345179157881696,0.4434289272060925,0.9796705895700927
1,8,3,25,100,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.090370121597798
1,8,3,25,100,1,GP0,Mat32,BBin,0.16601866251944014,0.42345179157881696,0.4434289272060925,0.9829973289953314
1,8,3,25,100,1,GP0,Mat52,Bin,1.0,1.0000000000000004,1.0,1.079187306943592
1,8,3,25,100,1,GP0,Mat52,BBin,0.16601866251944014,0.42345179157881696,0.4434289272060925,0.9796989098008299
1,8,3,25,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.079095758874352
1,8,3,25,100,1,GP0,ExpQ,BBin,0.16601866251944014,0.42345179157881696,0.4434289272060925,0.9930184265256912
1,8,3,25,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.617058128087806
1,8,3,25,100,10,Flat,Exp,BBin,0.2833369121752201,0.5375086599537536,0.4957446034647344,3.3345631961174647
1,8,3,25,100,10,GP0,Exp,Bin,1.0,1.0,1.0,3.5922542928813126
1,8,3,25,100,10,GP0,Exp,BBin,0.14383561643835616,0.36101533411240394,0.408248290463863,3.229131430562874
1,8,3,25,100,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.5836355928865666
1,8,3,25,100,10,GP0,Mat32,BBin,0.11193029490616623,0.2828818808255168,0.3812435986321091,3.216494187003886
1,8,3,25,100,10,GP0,Mat52,Bin,1.0,1.0,1.0,3.589710709961883
1,8,3,25,100,10,GP0,Mat52,BBin,0.11193029490616623,0.2828818808255168,0.3812435986321091,3.213050220209551
1,8,3,25,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.5962526687629524
1,8,3,25,100,10,GP0,ExpQ,BBin,0.11193029490616623,0.2828818808255168,0.3812435986321091,3.2076324796867617
1,8,3,25,100,20,Flat,Exp,Bin,1.0,1.0,1.0,5.622226241600625
1,8,3,25,100,20,Flat,Exp,BBin,0.38825448613376834,0.5932526345097001,0.5717718748968657,4.482294375671014
1,8,3,25,100,20,GP0,Exp,Bin,0.8529988239905919,0.9214533371930707,0.8790490729915326,5.416147060746467
1,8,3,25,100,20,GP0,Exp,BBin,0.0,-9.51592612464835e-16,0.33665016461206926,4.2927127637727756
1,8,3,25,100,20,GP0,Mat32,Bin,0.8529988239905919,0.9214533371930708,0.8790490729915326,5.442989118331754
1,8,3,25,100,20,GP0,Mat32,BBin,0.0,-9.51592612464835e-16,0.33665016461206926,4.288202532368952
1,8,3,25,100,20,GP0,Mat52,Bin,0.8529988239905919,0.921453337193071,0.8790490729915326,5.422683630239495
1,8,3,25,100,20,GP0,Mat52,BBin,0.0,-9.51592612464835e-16,0.33665016461206926,4.295462310340906
1,8,3,25,100,20,GP0,ExpQ,Bin,0.8529988239905919,0.9214533371930709,0.8790490729915326,5.423376988285061
1,8,3,25,100,20,GP0,ExpQ,BBin,0.0,-9.51592612464835e-16,0.33665016461206926,4.289349805248384
1,8,3,50,1,1,Flat,Exp,Bin,1.0,1.0,1.0,1.0628007041842404
1,8,3,50,1,1,Flat,Exp,BBin,0.0,0.0,0.38225966172170434,0.8150452460622302
1,8,3,50,1,1,GP0,Exp,Bin,0.9363424723024798,0.9271445087187395,0.9464438413844515,1.0595861746248023
1,8,3,50,1,1,GP0,Exp,BBin,0.44791719205306635,0.6478672814237493,0.6265332071399909,1.0015085994588562
1,8,3,50,1,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.0647488188584482
1,8,3,50,1,1,GP0,Mat32,BBin,0.44791719205306635,0.6478672814237493,0.6265332071399909,1.0068264269054494
1,8,3,50,1,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.0587248414849597
1,8,3,50,1,1,GP0,Mat52,BBin,0.44791719205306635,0.6478672814237493,0.6265332071399909,0.9938515053124666
1,8,3,50,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.0605516519939238
1,8,3,50,1,1,GP0,ExpQ,BBin,0.44791719205306635,0.6478672814237493,0.6265332071399909,0.9912118937813473
1,8,3,50,1,10,Flat,Exp,Bin,0.6694074176828884,0.8641213931004375,0.7468943965979538,3.158746189257875
1,8,3,50,1,10,Flat,Exp,BBin,0.36543338669352665,0.6430783636085182,0.5447301724612291,3.1541849949720637
1,8,3,50,1,10,GP0,Exp,Bin,0.8507427714513334,0.9052618962742187,0.8722988878785979,3.1541023470062313
1,8,3,50,1,10,GP0,Exp,BBin,0.5707341886621828,0.7967148223545099,0.682288239221013,3.164882397765489
1,8,3,50,1,10,GP0,Mat32,Bin,0.8507427714513334,0.9052618962742189,0.8722988878785979,3.1494638458203457
1,8,3,50,1,10,GP0,Mat32,BBin,0.5934341383031808,0.8066091341404285,0.6968583147178248,3.1490865577785114
1,8,3,50,1,10,GP0,Mat52,Bin,0.8507427714513334,0.9052618962742188,0.8722988878785979,3.1523430985595926
1,8,3,50,1,10,GP0,Mat52,BBin,0.5707341886621828,0.7967148223545099,0.682288239221013,3.151225241380934
1,8,3,50,1,10,GP0,ExpQ,Bin,0.8507427714513334,0.9052618962742188,0.8722988878785979,3.150832404453977
1,8,3,50,1,10,GP0,ExpQ,BBin,0.5707341886621828,0.7967148223545099,0.682288239221013,3.1490006071737358
1,8,3,50,1,20,Flat,Exp,Bin,0.8669562856367092,0.9397454674788271,0.8915558282417286,5.409515288654873
1,8,3,50,1,20,Flat,Exp,BBin,0.2985282404184935,0.5427320880399066,0.52894554871159,5.0229469217708145
1,8,3,50,1,20,GP0,Exp,Bin,0.9554369903295238,0.9604716063466333,0.9610592230847153,5.530233991534212
1,8,3,50,1,20,GP0,Exp,BBin,0.2985282404184935,0.5427320880399066,0.52894554871159,5.050774728845179
1,8,3,50,1,20,GP0,Mat32,Bin,0.9554369903295238,0.9604716063466333,0.9610592230847153,5.554532369062419
1,8,3,50,1,20,GP0,Mat32,BBin,0.2985282404184935,0.5427320880399066,0.52894554871159,5.055561205409212
1,8,3,50,1,20,GP0,Mat52,Bin,0.9554369903295238,0.9604716063466333,0.9610592230847153,5.541589934856237
1,8,3,50,1,20,GP0,Mat52,BBin,0.2985282404184935,0.5427320880399066,0.52894554871159,5.030609774959009
1,8,3,50,1,20,GP0,ExpQ,Bin,0.9554369903295238,0.9604716063466333,0.9610592230847153,5.548869395297385
1,8,3,50,1,20,GP0,ExpQ,BBin,0.4297247484143397,0.6835359299797578,0.6046205733646921,5.0615118574315
1,8,3,50,10,1,Flat,Exp,Bin,0.823973176865046,0.9045984966672082,0.8506397826736706,1.0410728932358442
1,8,3,50,10,1,Flat,Exp,BBin,0.056426332288401236,0.2200592139435761,0.37416573867739417,0.8934368200245962
1,8,3,50,10,1,GP0,Exp,Bin,0.823973176865046,0.9045984966672079,0.8506397826736706,1.034587669186389
1,8,3,50,10,1,GP0,Exp,BBin,0.0,0.0,0.3380617018914066,0.8460745581235504
1,8,3,50,10,1,GP0,Mat32,Bin,0.823973176865046,0.9045984966672079,0.8506397826736706,1.0410984577084959
1,8,3,50,10,1,GP0,Mat32,BBin,0.0,0.0,0.3380617018914066,0.8422164311063266
1,8,3,50,10,1,GP0,Mat52,Bin,0.8694571073352673,0.9430569485282587,0.8918825850158447,1.0439491704341715
1,8,3,50,10,1,GP0,Mat52,BBin,0.0,0.0,0.3380617018914066,0.8398736268449637
1,8,3,50,10,1,GP0,ExpQ,Bin,0.8694571073352673,0.9430569485282587,0.8918825850158447,1.046188396900643
1,8,3,50,10,1,GP0,ExpQ,BBin,0.0,0.0,0.3380617018914066,0.8492940427342696
1,8,3,50,10,10,Flat,Exp,Bin,1.0,1.0,1.0,3.5691196680117927
1,8,3,50,10,10,Flat,Exp,BBin,0.3775076351877358,0.6759225215873328,0.5660089510980477,3.0885776450065197
1,8,3,50,10,10,GP0,Exp,Bin,1.0,1.0,1.0,3.5505859849174612
1,8,3,50,10,10,GP0,Exp,BBin,0.21979634895881112,0.5178914153572037,0.4729082072918186,2.9389700663053535
1,8,3,50,10,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.5607890694835023
1,8,3,50,10,10,GP0,Mat32,BBin,0.21979634895881112,0.5178914153572037,0.4729082072918186,2.9272857620711417
1,8,3,50,10,10,GP0,Mat52,Bin,1.0,1.0,1.0,3.561796628616271
1,8,3,50,10,10,GP0,Mat52,BBin,0.0,0.0,0.3380617018914066,2.876360768848105
1,8,3,50,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.557528742594743
1,8,3,50,10,10,GP0,ExpQ,BBin,0.0,0.0,0.3380617018914066,2.8677328628572893
1,8,3,50,10,20,Flat,Exp,Bin,1.0,1.0,1.0,3.971414946517565
1,8,3,50,10,20,Flat,Exp,BBin,0.25644263174899723,0.4807554385656664,0.5029033840052449,3.588867988360216
1,8,3,50,10,20,GP0,Exp,Bin,1.0,1.0,1.0,3.9558251604096615
1,8,3,50,10,20,GP0,Exp,BBin,0.3584575685343473,0.6124029822543146,0.5615627276586612,3.64420362126943
1,8,3,50,10,20,GP0,Mat32,Bin,1.0,1.0,1.0,3.9576956307386726
1,8,3,50,10,20,GP0,Mat32,BBin,0.4832841847935105,0.7178611824119052,0.6349669470710102,3.8303332049252536
1,8,3,50,10,20,GP0,Mat52,Bin,1.0,1.0,1.0,3.953589038213589
1,8,3,50,10,20,GP0,Mat52,BBin,0.3584575685343473,0.6124029822543146,0.5615627276586612,3.645616466601687
1,8,3,50,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,3.9753138316831826
1,8,3,50,10,20,GP0,ExpQ,BBin,0.3584575685343473,0.6124029822543147,0.5615627276586612,3.611450799032225
1,8,3,50,100,1,Flat,Exp,Bin,0.8067278976728461,0.9284145588111378,0.8442869848697852,1.2163308423604886
1,8,3,50,100,1,Flat,Exp,BBin,0.1290592768862672,0.3665972288560388,0.4178793074296566,1.1000955049252292
1,8,3,50,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.2208456547199091
1,8,3,50,100,1,GP0,Exp,BBin,0.0,0.0,0.3368521749300456,0.9733354979059515
1,8,3,50,100,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.2141225379512055
1,8,3,50,100,1,GP0,Mat32,BBin,0.0,0.0,0.3368521749300456,0.9730634472456426
1,8,3,50,100,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.2151282609559293
1,8,3,50,100,1,GP0,Mat52,BBin,0.0,0.0,0.3368521749300456,0.965946923216679
1,8,3,50,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.2162413156476983
1,8,3,50,100,1,GP0,ExpQ,BBin,0.0,0.0,0.3368521749300456,0.9722172085885079
1,8,3,50,100,10,Flat,Exp,Bin,1.0,1.0,1.0,4.409234449576165
1,8,3,50,100,10,Flat,Exp,BBin,0.4734488086525169,0.7202972162212411,0.6245877761451069,4.141072613058094
1,8,3,50,100,10,GP0,Exp,Bin,1.0,1.0,1.0,4.41456164707309
1,8,3,50,100,10,GP0,Exp,BBin,0.4159117226346979,0.6525645076382242,0.5899484856207994,3.7168823854136512
1,8,3,50,100,10,GP0,Mat32,Bin,1.0,1.0,1.0,4.410540099188264
1,8,3,50,100,10,GP0,Mat32,BBin,0.4159117226346979,0.6525645076382242,0.5899484856207994,3.682516429051488
1,8,3,50,100,10,GP0,Mat52,Bin,1.0,1.0,1.0,4.3982874014615865
1,8,3,50,100,10,GP0,Mat52,BBin,0.4159117226346979,0.6525645076382242,0.5899484856207994,3.7025175812079514
1,8,3,50,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.40698236100571
1,8,3,50,100,10,GP0,ExpQ,BBin,0.4159117226346979,0.6525645076382242,0.5899484856207994,3.684518487462995
1,8,3,50,100,20,Flat,Exp,Bin,1.0,1.0,1.0,5.069246228547278
1,8,3,50,100,20,Flat,Exp,BBin,0.16664467865185553,0.40520958841104393,0.4505074796796517,4.544606359463633
1,8,3,50,100,20,GP0,Exp,Bin,1.0,1.0,1.0,5.067806421150227
1,8,3,50,100,20,GP0,Exp,BBin,0.0,-3.537368981442531e-17,0.3510915922127002,4.506525080044253
1,8,3,50,100,20,GP0,Mat32,Bin,1.0,1.0,1.0,5.06322475023349
1,8,3,50,100,20,GP0,Mat32,BBin,0.0,-3.537368981442531e-17,0.3510915922127002,4.504522424167741
1,8,3,50,100,20,GP0,Mat52,Bin,1.0,1.0,1.0,5.062683037198872
1,8,3,50,100,20,GP0,Mat52,BBin,0.0,-3.537368981442531e-17,0.3510915922127002,4.5045078456119185
1,8,3,50,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.065123160845834
1,8,3,50,100,20,GP0,ExpQ,BBin,0.0,-3.537368981442531e-17,0.3510915922127002,4.5017833393831745
1,8,3,100,1,1,Flat,Exp,Bin,0.8440800829892945,0.9426243097511898,0.8745152025926947,1.48906263736501
1,8,3,100,1,1,Flat,Exp,BBin,0.42702662803786606,0.670118747265309,0.6039760853068229,1.4463482859862802
1,8,3,100,1,1,GP0,Exp,Bin,0.9755622868214078,0.9790693239499305,0.9786901233018713,1.488622286153565
1,8,3,100,1,1,GP0,Exp,BBin,0.42702662803786606,0.670118747265309,0.6039760853068229,1.4550162428723188
1,8,3,100,1,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.48479797135307
1,8,3,100,1,1,GP0,Mat32,BBin,0.25418280485971406,0.4912514215177324,0.5050031264091589,1.3549532322647897
1,8,3,100,1,1,GP0,Mat52,Bin,0.8440800829892945,0.9426243097511897,0.8745152025926947,1.4904859606833094
1,8,3,100,1,1,GP0,Mat52,BBin,0.42702662803786606,0.6701187472653088,0.6039760853068229,1.458345629558554
1,8,3,100,1,1,GP0,ExpQ,Bin,0.8440800829892945,0.9426243097511898,0.8745152025926947,1.4889452552024234
1,8,3,100,1,1,GP0,ExpQ,BBin,0.25418280485971406,0.49125142151773243,0.5050031264091589,1.3786761331674144
1,8,3,100,1,10,Flat,Exp,Bin,0.9100968188105117,0.9595571646642493,0.9249624617007738,3.2694893658059163
1,8,3,100,1,10,Flat,Exp,BBin,0.6241007247426734,0.8323390912780374,0.7222131757975012,3.0335198670877452
1,8,3,100,1,10,GP0,Exp,Bin,0.9100968188105117,0.9595571646642493,0.9249624617007738,3.256540613752806
1,8,3,100,1,10,GP0,Exp,BBin,0.6241007247426734,0.8323390912780374,0.7222131757975012,3.0259752924584085
1,8,3,100,1,10,GP0,Mat32,Bin,0.9100968188105117,0.9595571646642495,0.9249624617007738,3.2609449030652247
1,8,3,100,1,10,GP0,Mat32,BBin,0.2467834311141647,0.5627505399924531,0.49768260717339835,2.8302944695812986
1,8,3,100,1,10,GP0,Mat52,Bin,0.9100968188105117,0.9595571646642493,0.9249624617007738,3.259213803931041
1,8,3,100,1,10,GP0,Mat52,BBin,0.2467834311141647,0.5627505399924531,0.49768260717339835,2.832065933250918
1,8,3,100,1,10,GP0,ExpQ,Bin,0.9100968188105117,0.9595571646642495,0.9249624617007738,3.258749757925952
1,8,3,100,1,10,GP0,ExpQ,BBin,0.5786267668105742,0.8112851254293573,0.6934510198564068,2.9549906032422144
1,8,3,100,1,20,Flat,Exp,Bin,1.0,1.0,1.0,4.67726789150952
1,8,3,100,1,20,Flat,Exp,BBin,0.37351811384924855,0.631612379586929,0.5752919729081284,3.9765831929043456
1,8,3,100,1,20,GP0,Exp,Bin,1.0,1.0,1.0,4.687450937030636
1,8,3,100,1,20,GP0,Exp,BBin,0.37351811384924855,0.6316123795869288,0.5752919729081284,3.976718058010184
1,8,3,100,1,20,GP0,Mat32,Bin,1.0,1.0,1.0,4.688427794520833
1,8,3,100,1,20,GP0,Mat32,BBin,0.37351811384924855,0.6316123795869288,0.5752919729081284,3.9599439224071653
1,8,3,100,1,20,GP0,Mat52,Bin,1.0,1.0,1.0,4.677421107320182
1,8,3,100,1,20,GP0,Mat52,BBin,0.37351811384924855,0.6316123795869288,0.5752919729081284,3.9715426679124795
1,8,3,100,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.6779009957848645
1,8,3,100,1,20,GP0,ExpQ,BBin,0.37351811384924855,0.631612379586929,0.5752919729081284,3.969614239401311
1,8,3,100,10,1,Flat,Exp,Bin,1.0,1.0,1.0,1.4035616144459266
1,8,3,100,10,1,Flat,Exp,BBin,0.17002929110027232,0.49280303646755586,0.4471370374928062,1.3301435064966085
1,8,3,100,10,1,GP0,Exp,Bin,0.93071021472023,0.9555135082686881,0.9393118668665552,1.4026360243706506
1,8,3,100,10,1,GP0,Exp,BBin,0.19643150001513243,0.4924573482368816,0.451942775153419,1.3227944435028447
1,8,3,100,10,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.4078157683074655
1,8,3,100,10,1,GP0,Mat32,BBin,0.19643150001513243,0.4924573482368816,0.451942775153419,1.3215348231033344
1,8,3,100,10,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.4063387787530097
1,8,3,100,10,1,GP0,Mat52,BBin,0.19643150001513243,0.4924573482368816,0.451942775153419,1.3343408958041123
1,8,3,100,10,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.404072019298908
1,8,3,100,10,1,GP0,ExpQ,BBin,0.36185815297915264,0.6274799085561006,0.5434824681223082,1.3364410425669186
1,8,3,100,10,10,Flat,Exp,Bin,1.0,1.0,1.0,4.703492575802949
1,8,3,100,10,10,Flat,Exp,BBin,0.4963278468528524,0.7451219659679772,0.6442587978025098,4.333331084284745
1,8,3,100,10,10,GP0,Exp,Bin,1.0,1.0,1.0,4.688217403956993
1,8,3,100,10,10,GP0,Exp,BBin,0.4963278468528524,0.7451219659679772,0.6442587978025098,4.330209635779429
1,8,3,100,10,10,GP0,Mat32,Bin,1.0,1.0,1.0,4.6832331511857905
1,8,3,100,10,10,GP0,Mat32,BBin,0.0,9.380740022883987e-16,0.3561863092100634,3.744736353543184
1,8,3,100,10,10,GP0,Mat52,Bin,1.0,1.0,1.0,4.683458051770787
1,8,3,100,10,10,GP0,Mat52,BBin,0.0,9.380740022883987e-16,0.3561863092100634,3.7465531256286173
1,8,3,100,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.68834786805355
1,8,3,100,10,10,GP0,ExpQ,BBin,0.0,9.380740022883987e-16,0.3561863092100634,3.7459454129887915
1,8,3,100,10,20,Flat,Exp,Bin,0.8783974750790842,0.951847136305049,0.8999113431510434,5.010804629506225
1,8,3,100,10,20,Flat,Exp,BBin,0.24414889904266915,0.48703242558448123,0.49494630245813037,4.65266803254749
1,8,3,100,10,20,GP0,Exp,Bin,0.8783974750790842,0.951847136305049,0.8999113431510434,5.0066860908913275
1,8,3,100,10,20,GP0,Exp,BBin,0.36076551761032644,0.6312748656622361,0.5621701593045069,4.747532556524821
1,8,3,100,10,20,GP0,Mat32,Bin,0.8783974750790842,0.951847136305049,0.8999113431510434,5.003756684180117
1,8,3,100,10,20,GP0,Mat32,BBin,0.3282131438482402,0.6037624454320992,0.5433241788788148,4.662488286631923
1,8,3,100,10,20,GP0,Mat52,Bin,0.8783974750790842,0.951847136305049,0.8999113431510434,5.011289281127277
1,8,3,100,10,20,GP0,Mat52,BBin,0.3282131438482402,0.6037624454320992,0.5433241788788148,4.666925308098073
1,8,3,100,10,20,GP0,ExpQ,Bin,0.8783974750790842,0.9518471363050492,0.8999113431510434,5.0106453491170795
1,8,3,100,10,20,GP0,ExpQ,BBin,0.3282131438482402,0.6037624454320992,0.5433241788788148,4.62355342796309
1,8,3,100,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.0095384498155613
1,8,3,100,100,1,Flat,Exp,BBin,0.18911295395157532,0.4406311796774759,0.467926680967942,0.9059814712370359
1,8,3,100,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.005809425040656
1,8,3,100,100,1,GP0,Exp,BBin,0.0,6.451222357656551e-16,0.3576014371878109,0.8058422712059238
1,8,3,100,100,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.0054336596683244
1,8,3,100,100,1,GP0,Mat32,BBin,0.0,6.451222357656551e-16,0.3576014371878109,0.8027515319381876
1,8,3,100,100,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.0058780961059985
1,8,3,100,100,1,GP0,Mat52,BBin,0.0,6.451222357656551e-16,0.3576014371878109,0.8040704998267266
1,8,3,100,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.00945844865918
1,8,3,100,100,1,GP0,ExpQ,BBin,0.0,6.451222357656551e-16,0.3576014371878109,0.8019577153440987
1,8,3,100,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.958247589745498
1,8,3,100,100,10,Flat,Exp,BBin,0.4960796235313964,0.7526452029733663,0.6422155700419659,3.513672763384066
1,8,3,100,100,10,GP0,Exp,Bin,1.0,1.0,1.0,3.952025535093291
1,8,3,100,100,10,GP0,Exp,BBin,0.2037946595527188,0.4571036158957185,0.47192056311390035,3.2078147243356305
1,8,3,100,100,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.955181770238956
1,8,3,100,100,10,GP0,Mat32,BBin,0.2037946595527188,0.4571036158957185,0.47192056311390035,3.231313166074845
1,8,3,100,100,10,GP0,Mat52,Bin,0.841888816428657,0.943904300028641,0.8721229865911392,3.9510712143213715
1,8,3,100,100,10,GP0,Mat52,BBin,0.2037946595527188,0.4571036158957185,0.47192056311390035,3.227022908881624
1,8,3,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.9599446262657594
1,8,3,100,100,10,GP0,ExpQ,BBin,0.2037946595527188,0.4571036158957185,0.47192056311390035,3.2145149428397586
1,8,3,100,100,20,Flat,Exp,Bin,0.8612178067366839,0.947546509783458,0.8872621047656614,4.5975337228600734
1,8,3,100,100,20,Flat,Exp,BBin,0.41002601915928183,0.6893423860726844,0.5934506303104762,4.242970545698168
1,8,3,100,100,20,GP0,Exp,Bin,0.8612178067366839,0.9475465097834577,0.8872621047656614,4.596461061995789
1,8,3,100,100,20,GP0,Exp,BBin,0.2557592382793222,0.4927139305465178,0.505043500651864,4.027993875579959
1,8,3,100,100,20,GP0,Mat32,Bin,0.8612178067366839,0.9475465097834578,0.8872621047656614,4.5956620648829825
1,8,3,100,100,20,GP0,Mat32,BBin,0.2557592382793222,0.4927139305465178,0.505043500651864,4.028632884726608
1,8,3,100,100,20,GP0,Mat52,Bin,0.8612178067366839,0.9475465097834578,0.8872621047656614,4.591465112949592
1,8,3,100,100,20,GP0,Mat52,BBin,0.0,8.820069152571232e-16,0.3564697842324186,3.600954882570232
1,8,3,100,100,20,GP0,ExpQ,Bin,0.8612178067366839,0.9475465097834578,0.8872621047656614,4.588012104322345
1,8,3,100,100,20,GP0,ExpQ,BBin,0.0,8.820069152571232e-16,0.3564697842324186,3.5973293433601583
1,8,6,25,1,1,Flat,Exp,Bin,1.0,1.0,1.0,0.8810761547821081
1,8,6,25,1,1,Flat,Exp,BBin,0.0,-1.2968583328833724e-15,0.39157800414902433,0.6799765601615366
1,8,6,25,1,1,GP0,Exp,Bin,1.0,1.0,1.0,0.8798714992102338
1,8,6,25,1,1,GP0,Exp,BBin,0.5259710411399678,0.6710254012956163,0.674867056948593,0.8280384296592113
1,8,6,25,1,1,GP0,Mat32,Bin,1.0,1.0,1.0,0.8793120834680545
1,8,6,25,1,1,GP0,Mat32,BBin,0.5259710411399678,0.6710254012956163,0.674867056948593,0.8265210948157774
1,8,6,25,1,1,GP0,Mat52,Bin,1.0,1.0,1.0,0.8810910097757498
1,8,6,25,1,1,GP0,Mat52,BBin,0.5259710411399678,0.6710254012956163,0.674867056948593,0.8278152296771377
1,8,6,25,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,0.8811180201403478
1,8,6,25,1,1,GP0,ExpQ,BBin,0.5259710411399678,0.6710254012956163,0.674867056948593,0.8126948272707241
1,8,6,25,1,10,Flat,Exp,Bin,0.5979899497487438,0.7677472849414425,0.6956083436402524,5.410979554267912
1,8,6,25,1,10,Flat,Exp,BBin,0.3916349809885932,0.6363390124723239,0.564932682866032,5.307982868106819
1,8,6,25,1,10,GP0,Exp,Bin,0.7142857142857143,0.847589100164389,0.7745966692414834,5.483141662347628
1,8,6,25,1,10,GP0,Exp,BBin,0.5979899497487438,0.7677472849414424,0.6956083436402524,5.3884277205510465
1,8,6,25,1,10,GP0,Mat32,Bin,0.7142857142857143,0.8475891001643893,0.7745966692414834,5.4809607678729915
1,8,6,25,1,10,GP0,Mat32,BBin,0.7142857142857143,0.8475891001643888,0.7745966692414834,5.429922279914381
1,8,6,25,1,10,GP0,Mat52,Bin,0.7142857142857143,0.8475891001643888,0.7745966692414834,5.498477375077474
1,8,6,25,1,10,GP0,Mat52,BBin,0.7142857142857143,0.8475891001643888,0.7745966692414834,5.412311836053352
1,8,6,25,1,10,GP0,ExpQ,Bin,0.8675496688741722,0.9278974256018007,0.8885233166386386,5.504638905425324
1,8,6,25,1,10,GP0,ExpQ,BBin,0.7142857142857143,0.8475891001643892,0.7745966692414834,5.355194532616733
1,8,6,25,1,20,Flat,Exp,Bin,0.3394308943089431,0.573313449535639,0.5619514869490163,3.2599229565025762
1,8,6,25,1,20,Flat,Exp,BBin,0.027916251246261212,0.08958151862569476,0.39009474880274697,2.967567684348756
1,8,6,25,1,20,GP0,Exp,Bin,0.9728555917480999,0.9640645705035932,0.9770084209183945,3.3808621525092306
1,8,6,25,1,20,GP0,Exp,BBin,0.28648357565966615,0.48145768678011097,0.532713603903433,3.1322197937162093
1,8,6,25,1,20,GP0,Mat32,Bin,0.9728555917480999,0.9640645705035928,0.9770084209183945,3.365645889111702
1,8,6,25,1,20,GP0,Mat32,BBin,0.28648357565966615,0.48145768678011097,0.532713603903433,3.139770481639379
1,8,6,25,1,20,GP0,Mat52,Bin,0.9728555917480999,0.964064570503593,0.9770084209183945,3.3781281801328102
1,8,6,25,1,20,GP0,Mat52,BBin,0.28648357565966615,0.48145768678011097,0.532713603903433,3.142929518885563
1,8,6,25,1,20,GP0,ExpQ,Bin,0.9728555917480999,0.9640645705035926,0.9770084209183945,3.375938788501187
1,8,6,25,1,20,GP0,ExpQ,BBin,0.28648357565966615,0.48145768678011097,0.532713603903433,3.1569186891036103
1,8,6,25,10,1,Flat,Exp,Bin,1.0,1.0,1.0,1.3971473261422847
1,8,6,25,10,1,Flat,Exp,BBin,0.03179435142905461,0.10172334684044132,0.41266191376532896,1.1392594668019025
