PRIOR,COV,LIK,METRIC,MEDIAN,LOW,HIGH
GP1,Mat32,Bin,LOSS,5115.358706763,5094.53913212843,5146.13799868954
GP1,Mat32,Bin,LOO,10138.72177676515,8231.624474588478,12045.81907894182
GP1,Mat32,Bin,WAIC,10606.61339606354,8622.168492436262,12591.058299690818
GP1,Mat32,Bin,SLH,-0.09015733064213785,0.0,0.0
GP1,Mat32,Bin,CHS,7.455842846308783,0.0,0.0
GP1,Mat32,Bin,DBS,2.99008845487496,0.0,0.0
GP1,Mat32,BBin,LPPD,2760.1189070165046,2734.3842043834175,2776.690746764008
GP1,Mat32,BBin,LOSS,2378.281026148409,2366.9093945343116,2396.5591989396808
GP1,Mat32,BBin,LOO,4696.670778505403,4487.406394785593,4905.935162225213
GP1,Mat32,BBin,WAIC,4680.397132250158,4470.162473706101,4890.631790794216
GP1,Mat32,BBin,SLH,0.05722164503634599,0.0,0.0
GP1,Mat32,BBin,CHS,17.25684378336855,0.0,0.0
GP1,Mat32,BBin,DBS,1.8585743222726776,0.0,0.0
GP1,Mat52,Bin,LPPD,363.5732281191349,203.74395734424115,1027.210119698408
GP1,Mat52,Bin,LOSS,5083.30538665221,5062.555491545362,5111.479459415294
GP1,Mat52,Bin,LOO,9930.7615177529,8035.717151798972,11825.80588370683
GP1,Mat52,Bin,WAIC,10415.359517282719,8460.705642221328,12370.01339234411
GP1,Mat52,Bin,SLH,-0.014116778064110352,0.0,0.0
GP1,Mat52,Bin,CHS,13.20688413940756,0.0,0.0
GP1,Mat52,Bin,DBS,2.093615023402863,0.0,0.0
GP1,Mat52,BBin,LPPD,2750.3361945723364,2724.8038308428772,2765.5072650614443
GP1,Mat52,BBin,LOSS,2379.518108715446,2369.7635947669187,2394.921643400465
GP1,Mat52,BBin,LOO,4700.2589119460545,4488.525010587129,4911.99281330498
GP1,Mat52,BBin,WAIC,4685.609318010819,4471.209310670421,4900.009325351218
GP1,Mat52,BBin,SLH,0.0246763699110795,0.0,0.0
GP1,Mat52,BBin,CHS,14.185153034110886,0.0,0.0
GP1,Mat52,BBin,DBS,1.9614812795864793,0.0,0.0
GP1,ExpQ,Bin,LPPD,4.392555991431209,-675.7946475690561,234.66482041651338
GP1,ExpQ,Bin,LOSS,5172.239400551347,5152.75368134133,5199.276615774929
GP1,ExpQ,Bin,LOO,9750.442926762025,7823.508114514217,11677.377739009833
GP1,ExpQ,Bin,WAIC,10014.318128741184,8054.660984179796,11973.975273302573
GP1,ExpQ,Bin,SLH,-0.006589038317393955,0.0,0.0
GP1,ExpQ,Bin,CHS,14.008919467751914,0.0,0.0
GP1,ExpQ,Bin,DBS,2.423700673474747,0.0,0.0
GP1,ExpQ,BBin,LPPD,2747.294724352298,2720.1019926684066,2763.4500174022323
GP1,ExpQ,BBin,LOSS,2379.289591060211,2370.224500684096,2392.7586607505227
GP1,ExpQ,BBin,LOO,4689.868972811529,4474.262492488662,4905.475453134395
GP1,ExpQ,BBin,WAIC,4680.348237721174,4462.5125993540405,4898.183876088307
GP1,ExpQ,BBin,SLH,0.04391696223643826,0.0,0.0
GP1,ExpQ,BBin,CHS,14.640766658199416,0.0,0.0
GP1,ExpQ,BBin,DBS,2.020129000442342,0.0,0.0
GP2,Exp,Bin,LPPD,173.53755144197174,-501.7783301461249,529.3690210374914
GP2,Exp,Bin,LOSS,5129.602670025331,5078.679807888723,5218.146094623277
GP2,Exp,Bin,LOO,10784.507723611423,8772.86160848762,12796.153838735227
GP2,Exp,Bin,WAIC,12212.759903346145,9888.550951085308,14536.968855606981
GP2,Exp,Bin,SLH,-0.06035601478840256,0.0,0.0
GP2,Exp,Bin,CHS,5.775528062168959,0.0,0.0
GP2,Exp,Bin,DBS,4.210806677364902,0.0,0.0
GP2,Exp,BBin,LPPD,2773.2276610458393,2746.5722964356933,2788.7133887430123
GP2,Exp,BBin,LOSS,2557.2601935492903,2541.8411000503306,2578.880363566536
GP2,Exp,BBin,LOO,4693.470718630492,4483.943962773278,4902.997474487706
GP2,Exp,BBin,WAIC,4690.186114329736,4482.420355034489,4897.951873624982
GP2,Exp,BBin,SLH,0.06901144783140213,0.0,0.0
GP2,Exp,BBin,CHS,13.028760938773036,0.0,0.0
GP2,Exp,BBin,DBS,1.1857908241853674,0.0,0.0
GP2,Mat32,Bin,LPPD,119.41558957471176,-540.1446067775711,333.56257578732277
GP2,Mat32,Bin,LOSS,5196.456556490328,5145.373237711814,5276.856366019908
GP2,Mat32,Bin,LOO,10505.533704326073,8507.101774084676,12503.96563456747
GP2,Mat32,Bin,WAIC,11697.30840754568,9455.990191853327,13938.626623238035
GP2,Mat32,Bin,SLH,0.0009112953112640442,0.0,0.0
GP2,Mat32,Bin,CHS,12.516715026893168,0.0,0.0
GP2,Mat32,Bin,DBS,1.983102099749573,0.0,0.0
GP2,Mat32,BBin,LPPD,2756.986884786492,2728.299525442131,2773.710703432756
GP2,Mat32,BBin,LOSS,2564.9428639391767,2549.1863569631296,2587.6376784769927
GP2,Mat32,BBin,LOO,4718.737956516972,4513.892589611202,4923.583323422742
GP2,Mat32,BBin,WAIC,4723.04489729622,4512.914848116821,4933.174946475619
GP2,Mat32,BBin,SLH,0.0740204011791016,0.0,0.0
GP2,Mat32,BBin,CHS,17.077697334011134,0.0,0.0
GP2,Mat32,BBin,DBS,2.0532653967588392,0.0,0.0
GP2,Mat52,Bin,LPPD,230.90475358732863,-268.0121031181729,559.044190485048
GP2,Mat52,Bin,LOSS,5214.124400002131,5159.524285993393,5299.698196144253
GP2,Mat52,Bin,LOO,10514.835810130484,8481.01863256122,12548.652987699748
GP2,Mat52,Bin,WAIC,11627.890409192007,9319.101813435393,13936.67900494862
GP2,Mat52,Bin,SLH,0.012279887822871994,0.0,0.0
GP2,Mat52,Bin,CHS,13.124440759131287,0.0,0.0
GP2,Mat52,Bin,DBS,1.9406895498005878,0.0,0.0
GP2,Mat52,BBin,LPPD,2747.8337817866804,2717.4116626356995,2766.423318462284
GP2,Mat52,BBin,LOSS,2566.2551356648587,2551.4192615955235,2586.811112069015
GP2,Mat52,BBin,LOO,4735.661495089253,4530.242300573927,4941.080689604578
GP2,Mat52,BBin,WAIC,4728.324512378117,4518.694750103266,4937.954274652968
GP2,Mat52,BBin,SLH,0.0648378907186226,0.0,0.0
GP2,Mat52,BBin,CHS,15.056284004167868,0.0,0.0
GP2,Mat52,BBin,DBS,2.1547707728673196,0.0,0.0
GP2,ExpQ,Bin,LPPD,-429.16627917910824,-790.5543635340038,-124.56886726399982
GP2,ExpQ,Bin,LOSS,5298.088936313402,5244.875564210214,5381.932357054264
GP2,ExpQ,Bin,LOO,10694.34571376055,8639.350188492934,12749.341239028165
GP2,ExpQ,Bin,WAIC,12164.06976733629,9773.49990849241,14554.639626180171
GP2,ExpQ,Bin,SLH,0.026837961058827124,0.0,0.0
GP2,ExpQ,Bin,CHS,13.258850195063328,0.0,0.0
GP2,ExpQ,Bin,DBS,1.8484241028984698,0.0,0.0
GP2,ExpQ,BBin,LPPD,2749.0117139418853,2716.978146536379,2765.4354023919623
GP2,ExpQ,BBin,LOSS,2565.6546485239624,2552.6509351046843,2583.643872093095
GP2,ExpQ,BBin,LOO,4711.5433569018505,4502.2059792403,4920.880734563401
GP2,ExpQ,BBin,WAIC,4708.158149093094,4498.604380095766,4917.711918090422
GP2,ExpQ,BBin,SLH,0.024261152078115685,0.0,0.0
GP2,ExpQ,BBin,CHS,14.45448305954103,0.0,0.0
GP2,ExpQ,BBin,DBS,1.856634752421027,0.0,0.0
GP3,Exp,Bin,LPPD,-563.7772739248426,-754.7380857423067,169.7061239274041
GP3,Exp,Bin,LOSS,5395.508948705712,5369.4307282981135,5433.761289975389
GP3,Exp,Bin,LOO,10947.502071167428,8765.36298012788,13129.641162206975
GP3,Exp,Bin,WAIC,11621.184414340909,9146.719853265377,14095.648975416441
GP3,Exp,Bin,SLH,-0.013041996902507286,0.0,0.0
GP3,Exp,Bin,CHS,12.825894659131377,0.0,0.0
GP3,Exp,Bin,DBS,2.247138738284831,0.0,0.0
GP3,Exp,BBin,LPPD,2766.3090158843224,2741.465858753988,2783.2660699999988
GP3,Exp,BBin,LOSS,2374.1432596953127,2362.591937224437,2392.7883275804156
GP3,Exp,BBin,LOO,4675.978415840382,4467.572330152587,4884.384501528177
GP3,Exp,BBin,WAIC,4675.938601457125,4470.087971328314,4881.789231585935
GP3,Exp,BBin,SLH,0.077633047420467,0.0,0.0
GP3,Exp,BBin,CHS,15.972850471511595,0.0,0.0
GP3,Exp,BBin,DBS,2.059494053009108,0.0,0.0
GP3,Mat32,Bin,LPPD,-551.7516545738494,-808.1132347304969,203.90878800022344
GP3,Mat32,Bin,LOSS,5530.5600353699065,5503.443113100353,5572.6732780138
GP3,Mat32,Bin,LOO,10731.67685926862,8620.825449144404,12842.528269392837
GP3,Mat32,Bin,WAIC,11298.126512514229,8993.60123966538,13602.651785363078
GP3,Mat32,Bin,SLH,-0.019133317050767103,0.0,0.0
GP3,Mat32,Bin,CHS,11.47046370634799,0.0,0.0
GP3,Mat32,Bin,DBS,2.0804246894607723,0.0,0.0
GP3,Mat32,BBin,LPPD,2754.7782955341454,2727.5979389860654,2771.944161953684
GP3,Mat32,BBin,LOSS,2381.431686017903,2369.3550662464204,2400.804643630364
GP3,Mat32,BBin,LOO,4705.771701826051,4498.227240870424,4913.316162781678
GP3,Mat32,BBin,WAIC,4698.532521201824,4490.016894225443,4907.048148178205
GP3,Mat32,BBin,SLH,0.07861064498785642,0.0,0.0
GP3,Mat32,BBin,CHS,17.00473225489637,0.0,0.0
GP3,Mat32,BBin,DBS,2.0444779003593827,0.0,0.0
GP3,Mat52,Bin,LPPD,-381.14864464095996,-584.9406257208774,339.41138888631207
GP3,Mat52,Bin,LOSS,5906.241156494814,5878.2191704898405,5946.527278748149
GP3,Mat52,Bin,LOO,11467.819272021114,9263.815386185543,13671.823157856685
GP3,Mat52,Bin,WAIC,12008.116041391588,9566.062622744366,14450.16946003881
GP3,Mat52,Bin,SLH,0.011619033596265455,0.0,0.0
GP3,Mat52,Bin,CHS,13.004268311648739,0.0,0.0
GP3,Mat52,Bin,DBS,2.2998427880969166,0.0,0.0
GP3,Mat52,BBin,LPPD,2750.009547149469,2724.323087210222,2766.503498574356
GP3,Mat52,BBin,LOSS,2382.197403586876,2370.9712160691856,2400.2174256454596
GP3,Mat52,BBin,LOO,4709.203842889807,4496.680595734527,4921.727090045087
GP3,Mat52,BBin,WAIC,4699.254929483189,4485.748777859445,4912.761081106933
GP3,Mat52,BBin,SLH,0.06547949387369385,0.0,0.0
GP3,Mat52,BBin,CHS,15.10783244185887,0.0,0.0
GP3,Mat52,BBin,DBS,2.055967067604364,0.0,0.0
GP3,ExpQ,Bin,LPPD,-1321.3333476485263,-1595.6236923473928,-1069.3599822775154
GP3,ExpQ,Bin,LOSS,6283.514636669663,6254.652857057974,6328.911246637331
GP3,ExpQ,Bin,LOO,12315.261495221754,10130.475652304343,14500.047338139164
GP3,ExpQ,Bin,WAIC,13048.930060887404,10655.863326638431,15441.996795136376
GP3,ExpQ,Bin,SLH,0.010645533330069732,0.0,0.0
GP3,ExpQ,Bin,CHS,19.17480399130889,0.0,0.0
GP3,ExpQ,Bin,DBS,1.7982613244896832,0.0,0.0
GP3,ExpQ,BBin,LPPD,2748.495549971563,2723.11555450236,2763.480081330888
GP3,ExpQ,BBin,LOSS,2382.2803558821624,2371.8895279145545,2397.4982821801095
GP3,ExpQ,BBin,LOO,4700.477295172162,4489.431304365736,4911.523285978587
GP3,ExpQ,BBin,WAIC,4687.922806843255,4472.472368621916,4903.373245064594
GP3,ExpQ,BBin,SLH,0.06611475265065053,0.0,0.0
GP3,ExpQ,BBin,CHS,15.124905628851792,0.0,0.0
GP3,ExpQ,BBin,DBS,2.152693826365085,0.0,0.0
