REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
1,2,6,25,100,20,Flat,Exp,BBin,0.0,-2.989548211241005e-15,0.7393691004272944,2.391699754222574
1,2,6,25,100,20,GP0,Exp,Bin,1.0,1.0,1.0,2.7408906390072527
1,2,6,25,100,20,GP0,Exp,BBin,0.0,-2.989548211241005e-15,0.7393691004272944,2.370352760215208
1,2,6,25,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,2.7394276591726276
1,2,6,25,100,20,GP0,ExpQ,BBin,0.0,-2.989548211241005e-15,0.7393691004272944,2.3343948866473796
1,2,6,50,1,1,Flat,Exp,Bin,1.0,1.0,1.0,0.854367177318739
1,2,6,50,1,1,Flat,Exp,BBin,1.0,1.0,1.0,0.8562870038660718
1,2,6,50,1,1,GP0,Exp,Bin,1.0,1.0,1.0,0.8560936306858243
1,2,6,50,1,1,GP0,Exp,BBin,1.0,1.0,1.0,0.8557189656606122
1,2,6,50,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,0.8539259260830795
1,2,6,50,1,1,GP0,ExpQ,BBin,1.0,1.0,1.0,0.8553703046276233
1,2,6,50,1,10,Flat,Exp,Bin,1.0,1.0,1.0,0.9299363309415073
1,2,6,50,1,10,Flat,Exp,BBin,0.0,1.6250408078399986e-15,0.7050835816716038,0.786615510820098
1,2,6,50,1,10,GP0,Exp,Bin,1.0,1.0,1.0,0.9223269732355628
1,2,6,50,1,10,GP0,Exp,BBin,1.0,1.0,1.0,0.9311472003123555
1,2,6,50,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,0.9300281261913504
1,2,6,50,1,10,GP0,ExpQ,BBin,0.0,1.6250408078399986e-15,0.7050835816716038,0.6768189143625283
1,2,6,50,1,20,Flat,Exp,Bin,1.0,1.0,1.0,3.1838720053059246
1,2,6,50,1,20,Flat,Exp,BBin,1.0,1.0,1.0,3.1847292647541785
1,2,6,50,1,20,GP0,Exp,Bin,1.0,1.0,1.0,3.1673968646911193
1,2,6,50,1,20,GP0,Exp,BBin,1.0,1.0,1.0,3.1887465647225097
1,2,6,50,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,3.1852579750523526
1,2,6,50,1,20,GP0,ExpQ,BBin,1.0,1.0,1.0,3.1958962521838155
1,2,6,50,10,1,Flat,Exp,Bin,1.0,1.0,1.0,0.8145888008416325
1,2,6,50,10,1,Flat,Exp,BBin,0.0,0.0,0.7091242083423347,0.784533735617061
1,2,6,50,10,1,GP0,Exp,Bin,1.0,1.0,1.0,0.8128799001278869
1,2,6,50,10,1,GP0,Exp,BBin,0.0,0.0,0.7091242083423347,0.7865560960507332
1,2,6,50,10,1,GP0,ExpQ,Bin,1.0,1.0,1.0,0.8138230820344683
1,2,6,50,10,1,GP0,ExpQ,BBin,0.0,0.0,0.7091242083423347,0.7839007095176453
1,2,6,50,10,10,Flat,Exp,Bin,1.0,1.0,1.0,1.4625432064006028
1,2,6,50,10,10,Flat,Exp,BBin,1.0,1.0,1.0,1.4587042911507326
1,2,6,50,10,10,GP0,Exp,Bin,1.0,1.0,1.0,1.4617970078634017
1,2,6,50,10,10,GP0,Exp,BBin,1.0,1.0,1.0,1.4613000340769364
1,2,6,50,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,1.4657848202216601
1,2,6,50,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,1.4627167750651622
